timestamp,trial_id,class_label,class_name,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,event
123.16,10,0,Left_Hand,-6.82368,5.44875,-1.70505,-7.39531,-5.99303,5.37257,-3.36694,-11.0134,0.82054,9.61606,5.64491,2.70626,-0.61033,-4.88862,6.96956,1.19743,0
123.164,10,0,Left_Hand,4.76894,4.84055,-0.64733,-5.65573,-4.47803,-1.7947,2.60251,0.30497,2.47106,0.94553,1.49219,6.37341,6.73497,-7.25465,-1.21834,-0.4972,0
123.168,10,0,Left_Hand,-0.42032,3.31622,4.00854,1.83074,-0.61865,-0.42616,0.19214,-2.60297,-4.14044,4.0113,-0.9328,2.72061,-0.9472,-6.81714,1.98742,-1.56009,0
123.172,10,0,Left_Hand,-7.51306,-5.0354,2.68566,15.32409,0.42842,-3.16522,-9.28157,-2.75647,18.11364,5.9524,-1.31064,2.72218,-7.92593,-1.03939,1.76976,0.87649,0
123.176,10,0,Left_Hand,2.68475,-11.38552,5.99648,-3.19857,-0.05128,-5.19815,-4.64009,-1.51588,6.04898,-5.37707,-8.0456,2.42784,0.81298,0.15456,-1.25914,-0.07706,0
123.18,10,0,Left_Hand,-1.11974,1.30146,-5.29048,-3.47544,3.21491,7.80407,-1.91884,-4.23827,-5.61957,-0.30078,9.9821,4.36195,-0.44498,3.04011,1.28296,5.26785,0
123.184,10,0,Left_Hand,-10.29902,0.83651,2.0589,-5.6245,-7.55934,11.60547,-0.56075,-8.95262,-6.15187,-6.76048,-8.91003,0.40506,1.37408,-5.79818,0.48496,2.89041,0
123.188,10,0,Left_Hand,-6.86865,3.13862,-6.81766,-6.82805,-6.22775,-4.04514,-1.23073,-2.71497,-3.70163,4.7628,-9.24176,2.58203,-7.66432,-2.07929,8.85326,4.79321,0
123.192,10,0,Left_Hand,-3.50306,4.59374,0.72065,-2.63521,-0.50681,-0.4678,9.57743,-8.03963,-8.84793,11.14039,1.40757,-1.30128,1.76852,-0.79415,1.0899,2.14343,0
123.196,10,0,Left_Hand,1.05256,2.6229,9.0222,-10.7947,0.68043,-1.08205,6.03484,6.11439,2.74229,-6.86528,0.91437,-7.78819,-7.88378,0.55567,-4.89112,0.01585,0
123.2,10,0,Left_Hand,3.9401,2.6729,1.64298,1.16653,-0.39379,12.21535,5.08273,-5.82382,-13.40605,-3.7434,-7.01918,-0.86492,2.59346,5.20349,-8.38261,-7.52247,0
123.204,10,0,Left_Hand,3.76884,3.20388,4.68253,-5.59529,5.72301,1.43175,6.30679,-6.73905,0.93329,-0.52761,5.89278,0.73129,-6.8071,2.48314,4.70166,3.69154,0
123.208,10,0,Left_Hand,3.01431,4.42437,3.05237,-1.07843,4.65749,9.22004,-0.74047,-8.27382,-4.65358,2.31565,3.51039,5.42355,3.677,3.68327,-8.44561,-1.92665,0
123.212,10,0,Left_Hand,-0.17181,3.377,0.39872,6.10291,6.75888,-1.28012,7.25598,0.11504,-0.58044,3.06298,-8.53287,1.12228,-8.03145,0.65294,-3.01942,1.01789,0
123.216,10,0,Left_Hand,8.61116,0.68575,0.05122,3.06366,5.61595,4.52603,3.22741,2.71798,4.50038,-8.30165,3.18607,-0.77676,-0.26124,-2.13772,10.02563,-3.97713,0
123.22,10,0,Left_Hand,3.49936,-3.1142,9.01842,1.23781,4.93443,6.42178,1.00181,12.73504,-4.21732,2.82036,1.39916,-0.82649,2.72704,-2.81449,7.35326,-2.59038,0
123.224,10,0,Left_Hand,1.11053,-2.90799,4.63495,8.15202,3.61336,-0.66634,1.48801,8.26369,3.66898,-1.07311,-1.84495,-1.15231,2.51999,4.61898,2.43621,-0.15903,0
123.228,10,0,Left_Hand,2.83294,9.1398,-1.65357,6.46192,-3.58345,-2.70787,-1.43857,-4.27118,8.76987,2.34136,1.36216,1.89715,2.28594,-2.07739,8.07719,-4.55473,0
123.232,10,0,Left_Hand,-1.99518,2.94678,4.4169,0.973,2.7711,-0.13945,3.28404,-2.70294,1.72781,-0.14245,-0.66027,-6.00001,-5.15364,-0.18508,-2.19935,3.90447,0
123.236,10,0,Left_Hand,-0.28622,4.49293,5.59316,0.69557,-1.47453,-3.867,-1.32637,7.63196,-1.92467,-3.05465,-4.65577,-2.433,-2.80997,3.52809,-5.33004,-4.65877,0
123.24,10,0,Left_Hand,-10.40977,-2.17847,4.34372,0.80987,-6.33385,-2.40233,-2.52946,-4.30058,-0.24145,9.28845,-1.80246,-1.56916,4.24948,4.48855,1.28081,-3.78182,0
123.244,10,0,Left_Hand,-1.93374,-10.69928,-4.07465,3.58899,9.82068,-1.78784,0.09008,3.4065,-1.84039,0.29848,0.41974,-1.21981,0.46953,8.52496,2.14611,-3.38671,0
123.248,10,0,Left_Hand,8.79944,3.89494,0.1675,4.4629,4.204,8.39565,-2.34763,9.64592,3.97535,-6.5501,-2.49371,5.15471,-1.72728,-1.98222,1.77054,-4.6091,0
123.252,10,0,Left_Hand,0.74188,-1.8794,-4.19566,4.87661,-8.57399,1.79347,6.73127,2.79686,2.41994,-2.15046,-0.26429,-2.4653,-2.14821,9.34333,-3.33656,-0.91541,0
123.256,10,0,Left_Hand,0.5337,3.40888,-10.80221,3.11681,1.09863,-2.52964,-4.46328,3.95812,2.44623,5.7067,3.32235,-11.07088,-3.36551,1.41033,-11.29296,-10.33913,0
123.26,10,0,Left_Hand,4.99302,-0.88259,10.04843,-2.58399,-1.60553,3.5122,-6.86988,1.06626,-2.15755,3.94528,-4.9425,-3.22979,-4.71747,-0.38683,-0.45303,1.26722,0
123.264,10,0,Left_Hand,1.78913,0.59808,-8.09791,0.51044,1.46809,-3.04801,-2.2247,4.68605,-5.29061,-3.77705,-0.76999,8.65119,1.23481,1.68141,1.39826,-9.36275,0
123.268,10,0,Left_Hand,-3.93242,4.85213,-4.92924,1.42246,4.97129,-5.28503,-4.87741,-17.06738,-5.03067,-9.7272,-1.48059,-5.334,-2.30727,-7.55522,-0.19885,0.88959,0
123.272,10,0,Left_Hand,0.11829,-2.052,-2.7616,2.64226,7.04599,0.77114,-7.08036,2.34412,-5.18661,-6.06848,-9.89341,-0.09243,-8.97016,2.96323,-11.70035,3.26545,0
123.276,10,0,Left_Hand,-5.6761,-0.77873,1.2738,-8.59194,3.26417,8.27871,7.60611,-0.46378,5.00558,-7.69887,-2.12359,-6.58412,3.17763,0.05745,3.63502,0.71991,0
123.28,10,0,Left_Hand,0.91806,-7.25939,-4.03243,1.8595,2.97562,-3.95536,-5.30471,-2.3408,-0.99494,-5.19177,-4.10556,3.04321,-0.74373,-1.67976,-3.83608,2.18256,0
123.284,10,0,Left_Hand,-4.18875,4.23409,-6.19957,4.52983,-0.83346,-2.89877,6.99539,4.85462,4.54659,7.27388,2.69712,-3.33966,5.40522,-2.22976,0.13061,-0.67204,0
123.288,10,0,Left_Hand,4.64147,-9.32965,2.12364,4.95494,0.90791,-1.64695,-1.67887,-7.21457,-3.12224,-7.246,-4.49307,-4.08118,-2.86279,-2.74926,2.08327,-3.77671,0
123.292,10,0,Left_Hand,-2.5512,-4.6796,-1.66456,1.3923,1.44195,-8.43475,0.44572,6.41157,10.90126,3.5801,-4.29441,-1.4134,-0.05828,-9.27987,4.00194,-0.84969,0
123.296,10,0,Left_Hand,-4.12352,-1.79976,-4.92198,5.65641,6.65732,-0.58848,-0.78677,-0.82457,-1.19779,0.5612,-0.18431,-5.44518,-3.25364,0.36474,2.85229,1.24687,0
123.3,10,0,Left_Hand,-0.56416,-14.48151,-2.19561,5.18651,-10.89835,0.30518,-3.76809,1.61232,-10.05375,0.79295,3.30273,1.10339,0.19465,5.86639,7.41015,2.22492,0
123.304,10,0,Left_Hand,1.82696,-6.87715,-1.96043,0.20382,-7.30697,1.73305,-7.06741,-4.47887,5.54837,-4.17155,-5.307,8.96167,-6.71104,-5.31796,2.07629,-4.57193,0
123.308,10,0,Left_Hand,-6.03666,6.04535,-5.66989,-2.92281,14.35605,-9.83058,11.52375,1.70678,-3.38022,3.16411,1.54758,-5.41746,-9.01461,4.58815,-2.87455,-5.13475,0
123.312,10,0,Left_Hand,-2.60633,-0.15087,-5.62768,-8.52322,8.5361,-2.36167,-5.44898,-6.54335,-4.07021,-7.049,-2.39285,-10.57272,0.71407,0.722,-0.87783,0.98963,0
123.316,10,0,Left_Hand,0.52581,-2.73246,-1.46803,2.98819,5.15373,-1.88529,1.99284,5.8254,2.85831,4.20958,-1.86924,-1.30532,-4.60816,9.76142,0.22091,-8.05349,0
123.32,10,0,Left_Hand,6.69184,-7.64791,2.44897,-2.45502,8.12753,2.54755,0.90831,1.7147,0.1401,0.5545,-1.82662,3.84566,3.87086,1.41931,5.74613,-2.40299,0
123.324,10,0,Left_Hand,-12.64358,1.66486,3.02385,4.34824,5.23662,3.38434,6.69293,-2.55985,0.11987,4.06798,3.12647,0.266,1.24037,-0.13249,-5.75732,3.29835,0
123.328,10,0,Left_Hand,3.07582,5.84369,9.80419,3.74327,-4.8551,3.64579,1.63493,-1.08177,-0.8014,-6.33701,-6.56957,4.72622,-4.79399,8.60187,-5.58311,-1.20313,0
123.332,10,0,Left_Hand,-1.91783,-4.92432,-7.39455,-0.26321,1.75208,-4.72377,1.93113,8.63173,-0.31522,-3.48594,-0.45333,11.26145,-5.35586,1.19632,7.84526,-4.37864,0
123.336,10,0,Left_Hand,-2.47305,-6.56631,-0.96819,-1.32542,-2.4681,11.73998,3.81181,6.29403,1.32799,3.51169,2.0027,2.64618,5.96922,4.44227,-5.98762,2.94291,0
123.34,10,0,Left_Hand,-3.40563,-10.81754,-0.85284,-2.33685,-0.26723,-1.99643,-10.02021,1.37698,1.60524,-11.28693,8.09939,-12.60281,0.98795,-4.86022,1.35932,3.83772,0
123.344,10,0,Left_Hand,-1.81948,6.50601,3.829,5.25988,0.3859,0.89518,-0.34592,0.25659,-2.71205,7.27063,3.86889,-3.92393,-4.73559,-3.70548,10.00311,-0.80268,0
123.348,10,0,Left_Hand,3.10409,3.86243,-1.69926,-1.71753,-0.57108,3.87723,6.94587,5.38215,-4.56014,3.46489,4.43275,-1.70091,1.21532,3.10044,7.05482,-2.19499,0
123.352,10,0,Left_Hand,-2.68393,10.5443,-4.00435,2.20799,-13.62665,0.20729,-1.86396,-9.35704,-2.51138,0.96815,-2.49436,0.78896,2.70505,-3.54169,3.69001,-5.88075,0
123.356,10,0,Left_Hand,8.29296,2.41478,-7.81213,-2.08089,-5.21934,-1.44569,-4.33766,-1.32936,-2.72041,5.85061,-6.17903,-5.50106,-1.68632,-1.19255,0.36201,-4.59362,0
123.36,10,0,Left_Hand,3.11933,-1.38439,-1.37961,-6.41747,5.46321,4.96054,2.37125,-6.5108,-8.97021,-6.84841,3.53537,2.89295,-6.16086,4.23429,2.36448,-0.50345,0
123.364,10,0,Left_Hand,0.98986,1.18966,-0.07949,-0.85713,-3.01394,-3.48984,-3.37779,1.08862,0.24192,-1.76456,-11.02704,-2.47728,0.55829,-2.70248,-1.55061,0.81863,0
123.368,10,0,Left_Hand,-0.83028,2.10821,-3.9494,-5.20273,3.91664,5.86799,-6.31673,2.17673,4.5071,-7.22707,0.4535,1.48264,-5.43066,-1.10436,0.56964,5.90096,0
123.372,10,0,Left_Hand,5.94927,-5.35695,-3.97763,10.41923,-7.81976,4.53592,3.09814,1.31168,-3.70562,-5.87824,-2.95666,-3.62999,-6.37254,-10.10711,-7.7966,-3.95689,0
123.376,10,0,Left_Hand,6.6801,-5.18642,-5.35958,8.14729,-13.0648,-0.41462,-4.12041,0.6652,-8.43261,3.95989,1.16612,-6.72946,-9.8657,-4.83651,-6.24711,1.55533,0
123.38,10,0,Left_Hand,-5.80691,-4.93,-1.36415,4.27898,-3.89568,-3.13777,-1.93291,-0.34756,3.63984,1.71426,-9.29766,-0.91849,3.73752,1.99801,0.31735,-7.53916,0
123.384,10,0,Left_Hand,-3.50949,0.0437,-6.44918,-6.72736,0.07885,4.49067,3.19156,-2.61609,3.64848,-2.86493,2.52832,-8.81342,-9.46555,-3.01995,-3.1483,-3.16882,0
123.388,10,0,Left_Hand,3.17315,-6.07406,-1.61527,-8.38234,-7.01996,-0.44633,-2.73528,4.55789,-1.8761,3.7507,-4.24873,5.98181,-0.44596,4.39147,2.49854,-2.92225,0
123.392,10,0,Left_Hand,4.6834,6.79158,4.31557,1.77508,-2.75894,-1.17416,1.24174,-0.75223,1.96405,2.00975,-3.81348,5.4675,-6.71622,0.41501,0.4956,-3.06548,0
123.396,10,0,Left_Hand,-1.5017,7.60683,5.89961,3.31292,1.30441,-1.75329,-3.1825,2.64273,-4.4404,-0.49331,0.28615,-6.35384,2.63232,9.02698,-2.55047,-3.66346,0
123.4,10,0,Left_Hand,-3.71222,-3.89618,0.35851,7.2661,2.05394,-3.79805,0.9695,-0.60623,7.3469,-6.25738,2.28505,4.47825,-2.26491,6.05037,0.35689,-5.76335,0
123.404,10,0,Left_Hand,0.39306,0.4169,-2.77225,8.02483,0.37721,0.92871,5.39555,2.82149,-1.49732,-7.79694,-7.3522,5.41984,1.24603,-4.10926,-2.18013,2.95239,0
123.408,10,0,Left_Hand,7.38347,4.81388,-4.7176,-1.27493,3.1683,-1.16367,-5.012,6.75403,1.44228,4.64717,-1.72476,6.30087,4.07422,-1.78998,-0.91069,4.41103,0
123.412,10,0,Left_Hand,0.20517,2.20636,2.03279,1.64331,-0.11864,-6.20921,2.59644,4.83745,1.66482,1.91127,-2.13172,-0.08727,12.21966,-1.89037,1.59175,3.32592,0
123.416,10,0,Left_Hand,-6.3197,0.45024,3.59752,-0.84445,2.17206,8.43525,8.19007,2.64646,-2.90141,6.01273,7.99127,-4.526,2.26545,6.36386,6.90199,-8.5677,0
123.42,10,0,Left_Hand,0.54792,3.30657,2.46339,3.10178,8.3414,5.9222,-0.80318,-1.14692,0.94031,0.77756,9.84167,-1.41536,-0.59393,4.09228,-0.96227,4.46583,0
123.424,10,0,Left_Hand,3.91374,4.30009,3.16368,6.24065,-3.31813,0.53669,-2.58513,1.52907,-3.96105,-9.45095,-8.94373,-3.20495,2.19322,-7.26501,1.91011,-3.61823,0
123.428,10,0,Left_Hand,-0.50689,2.52279,5.3371,0.7435,7.45859,-0.55691,-0.68158,1.78243,-2.18772,3.17232,1.91715,-7.09583,5.03878,-6.87591,-2.5124,-14.42675,0
123.432,10,0,Left_Hand,6.29083,-2.38309,-3.64166,5.94449,1.49518,2.16959,1.85144,1.54793,0.03495,4.22998,4.00375,11.1536,1.94418,-1.46757,-8.60622,-2.22737,0
123.436,10,0,Left_Hand,4.32925,3.81699,6.49933,-1.20832,-0.65163,9.06982,-9.7099,-6.73027,6.69284,4.96748,0.37859,9.57849,4.62726,3.65633,-6.42018,-6.3347,0
123.44,10,0,Left_Hand,-0.30879,2.50648,6.21401,2.13799,-0.30677,2.27507,2.70948,-0.58313,1.99227,-12.62367,-2.05561,-6.39088,-7.65043,1.29534,2.74381,-5.86999,0
123.444,10,0,Left_Hand,0.21572,0.86796,0.29894,3.19003,7.60624,-2.20006,8.11185,-3.26182,-2.82425,-6.22026,-1.05442,5.8438,-1.68141,1.53344,2.61264,-0.99685,0
123.448,10,0,Left_Hand,-9.2088,-7.18182,-2.98623,1.71063,3.49488,-4.19968,1.4232,4.00277,1.9285,-1.76756,-3.55396,0.63161,-1.88339,-7.69673,-7.23453,0.19082,0
123.452,10,0,Left_Hand,6.05113,1.38514,4.50321,2.92919,-10.81526,-4.95376,-2.04096,-4.44255,4.8589,1.4784,-0.43448,-8.21644,8.26432,-6.42448,-6.7452,-1.725,0
123.456,10,0,Left_Hand,-1.64759,-1.38943,4.46459,-4.51982,1.16791,1.19899,1.57173,2.81516,4.54891,8.04809,3.64373,1.14411,-2.18675,-0.67208,-2.94394,4.09008,0
123.46,10,0,Left_Hand,-1.99978,-1.65037,4.21235,-3.34246,-0.56785,-9.61824,-4.98518,-1.21128,3.80226,6.28383,-5.92589,-1.9061,-0.38285,-2.97514,-1.10572,-5.76043,0
123.464,10,0,Left_Hand,-2.74927,-7.88904,2.87014,3.14954,0.02214,0.10599,-7.13794,-0.16772,9.45395,2.83081,3.71273,-10.40328,-2.23109,4.74242,-7.6185,2.3312,0
123.468,10,0,Left_Hand,2.28349,0.79993,-3.4701,-5.28093,-7.74201,-3.51535,4.7204,-2.148,-1.15613,-0.31992,-11.52686,0.78774,-8.38026,8.63522,-3.3706,-0.91436,0
123.472,10,0,Left_Hand,-5.64347,-0.37,-12.54789,3.19926,2.82925,0.49735,-5.06468,-5.41039,3.13842,0.02984,-1.23458,0.24452,1.31517,3.00273,-1.79958,6.90168,0
123.476,10,0,Left_Hand,-4.92086,-0.61459,-5.65357,-0.85296,-0.8038,-6.77622,-6.05543,-1.42985,-2.33204,2.31019,-0.65987,2.63549,-1.59351,1.5881,0.2813,-10.20687,0
123.48,10,0,Left_Hand,-0.26263,-4.96742,2.81669,8.70329,-3.33082,-0.34307,-2.54976,4.43272,1.93868,-3.19314,3.89563,3.41098,4.61682,6.67393,-0.47992,-10.2224,0
123.484,10,0,Left_Hand,-3.13257,3.09577,-0.00096,-1.43729,0.08181,0.23371,4.21281,5.68418,-4.08623,4.74703,-5.0815,5.65812,2.41588,2.88171,-7.99666,-8.63666,0
123.488,10,0,Left_Hand,1.67617,-3.63949,-11.79289,4.66874,1.47367,5.52547,-3.98366,0.8442,-6.82875,-9.23244,-2.40611,-4.27077,-7.07548,1.01644,6.43409,1.48617,0
123.492,10,0,Left_Hand,-2.94945,0.36523,-3.27808,-6.42669,2.49627,-3.72761,2.36006,0.65977,12.425,1.1812,2.37148,-2.30262,5.22032,3.38111,-4.30176,0.36196,0
123.496,10,0,Left_Hand,7.97518,-2.34257,-1.92541,-4.85058,-1.66163,-2.62616,-3.81464,-4.4305,-1.4218,-3.80893,-1.80958,1.46856,-0.81982,-0.70005,3.17361,4.01255,0
123.5,10,0,Left_Hand,3.46729,2.33508,-0.95704,1.23023,1.54904,-3.62756,-3.34941,1.08824,-1.46262,0.04862,-7.10477,6.48826,0.46396,3.28587,0.57992,6.6068,0
123.504,10,0,Left_Hand,3.40443,2.05089,-0.04087,-3.32947,-5.12397,1.23885,1.58443,-3.4097,7.57443,7.14643,0.34801,3.30021,-5.79573,9.2537,6.51454,-4.99725,0
123.508,10,0,Left_Hand,-3.02481,5.86912,-3.72607,-6.45777,1.87667,1.86475,7.19717,2.51706,8.2681,1.4194,0.02369,9.25651,-6.46826,-0.99392,-0.27687,-4.64085,0
123.512,10,0,Left_Hand,12.0284,1.27186,3.20808,-1.19566,2.53752,0.36647,-1.3042,0.5346,5.80024,3.06225,-1.01145,-0.8235,-0.05913,4.42927,-2.8262,-11.59721,0
123.516,10,0,Left_Hand,-2.19506,-2.07767,-4.33309,3.10264,1.85554,8.61894,-1.14424,-3.75244,0.62849,-2.08875,5.01754,8.38123,5.66298,-2.04929,0.90387,0.20261,0
123.52,10,0,Left_Hand,-3.56905,5.85973,0.32557,5.13305,1.87271,-0.02769,1.84376,4.53192,5.02412,-5.82177,-1.39901,5.63654,0.95383,-4.15869,6.02155,-6.83749,0
123.524,10,0,Left_Hand,3.53371,-6.52794,5.75571,1.2929,7.33694,-7.4563,8.05616,2.69359,-2.76176,-0.54117,-0.45746,-6.65775,-3.60719,1.27603,-1.81943,3.42584,0
123.528,10,0,Left_Hand,0.97614,0.95536,3.28675,0.50901,15.45268,-1.53249,4.72505,-0.03504,-4.74846,-0.78856,1.60791,-1.17576,-6.48097,0.18484,-3.22658,-2.85985,0
123.532,10,0,Left_Hand,-4.09192,6.70013,-2.31508,-2.08838,5.74228,4.24131,2.4455,10.30224,-7.40725,4.62728,0.14099,-2.81682,1.91693,1.82058,2.42946,-1.93299,0
123.536,10,0,Left_Hand,10.97924,8.23559,1.05829,-1.5764,9.9336,-1.26764,10.24452,-3.31991,5.67313,1.35225,-2.66874,-5.66027,-3.58216,-8.05833,-3.18471,3.64079,0
123.54,10,0,Left_Hand,4.878,-0.59626,2.95778,4.63954,15.56848,3.18629,3.11229,1.99466,-1.41664,-7.59116,15.22923,3.28302,-5.96469,-0.81092,4.51307,2.92615,0
123.544,10,0,Left_Hand,0.02003,3.64013,-9.95208,8.6959,0.86806,7.23967,7.40621,-2.74081,-2.19251,2.14262,-9.09172,-3.78567,0.915,2.2164,-8.96413,5.64963,0
123.548,10,0,Left_Hand,12.00555,-5.74449,13.33623,5.59161,8.79068,8.32314,0.93209,5.678,3.09753,0.26077,-6.88308,-2.38335,6.86895,-0.26111,1.10571,3.02034,0
123.552,10,0,Left_Hand,4.0539,5.16196,4.05724,10.3304,-4.64422,-3.17882,7.46562,-2.83834,1.39702,-2.84193,5.063,3.80861,6.27556,-7.08332,-2.11681,4.85654,0
123.556,10,0,Left_Hand,-0.0595,-7.13007,-3.20463,-0.79818,-3.25078,-1.91115,-8.9601,9.02324,0.10424,0.7332,-2.25734,-1.82264,-1.44675,0.6412,-0.99543,-3.68834,0
123.56,10,0,Left_Hand,11.40719,1.40954,4.22946,-2.56917,-0.81478,0.81018,-4.20082,-0.10624,6.60873,-1.57267,0.90137,1.84588,9.16897,0.49079,-0.20222,2.98915,0
123.564,10,0,Left_Hand,3.29492,2.50841,-7.16334,-7.4423,-9.92968,0.7494,2.49389,5.17437,-6.91209,-4.67006,-0.12456,-3.56776,-3.26777,4.14391,4.18672,1.6554,0
123.568,10,0,Left_Hand,3.07623,-9.06411,-5.52177,-1.91522,3.24648,-2.24682,7.2075,-15.19369,8.28363,-1.89148,-1.54325,0.16853,-4.14071,2.78048,-5.5879,-1.35747,0
123.572,10,0,Left_Hand,-1.93174,-2.11799,-5.54262,6.68175,-4.32554,-9.72879,-6.35623,1.58761,3.96705,-0.65426,-5.7171,-0.07157,-3.05133,-1.42766,-4.25902,0.13938,0
123.576,10,0,Left_Hand,0.24707,1.51403,-4.86846,-4.81192,-1.4073,6.91181,0.03049,6.49446,-9.73917,6.90855,-9.08952,-6.32328,6.42476,3.49546,4.565,1.2839,0
123.58,10,0,Left_Hand,-2.05346,1.61126,3.76435,-0.92367,5.4347,6.40431,-1.64569,3.8138,-7.40907,10.55108,2.52295,-8.41018,3.15556,0.11536,6.65058,-3.23771,0
123.584,10,0,Left_Hand,7.19868,-0.30894,-1.36946,-15.41981,3.28951,1.2605,8.36847,0.71248,-3.00768,1.28866,-3.41775,-1.26345,2.15086,-2.04092,0.76437,4.30664,0
123.588,10,0,Left_Hand,-8.04707,-8.74802,-2.6366,5.77168,-10.77177,-2.78024,4.30027,-13.89632,1.30658,2.38531,-2.71806,-0.52035,0.58523,5.5508,2.72972,-9.51575,0
123.592,10,0,Left_Hand,6.82935,-4.43628,0.13677,-2.62582,-4.52785,7.4798,-7.27716,-8.38004,-3.89215,6.87309,-3.92946,-0.74057,2.28135,-7.7299,1.70371,7.42429,0
123.596,10,0,Left_Hand,-4.38671,1.43093,-11.02498,6.82321,11.37781,-5.9145,-0.17615,3.98368,0.01092,-2.02195,4.42287,-1.60294,1.39234,3.13241,-4.0705,-3.86546,0
123.6,10,0,Left_Hand,-0.28961,4.45178,4.30652,-3.31207,0.50649,6.76025,7.53579,-2.17521,4.38237,-4.09766,3.57824,9.38709,-2.19969,6.73045,1.86938,6.80369,0
123.604,10,0,Left_Hand,-1.47608,1.91455,-3.83714,0.14399,-10.63894,-3.6523,-2.28917,1.41546,-1.16439,-3.99561,-1.99451,6.52935,5.31383,2.71713,-0.75455,-1.66102,0
123.608,10,0,Left_Hand,-2.60076,2.33195,-9.81389,-7.25341,5.04334,6.17899,-1.70934,-2.05993,7.28502,-0.11167,-0.33635,9.87834,-3.87685,2.19626,9.8025,-7.7064,0
123.612,10,0,Left_Hand,3.44892,-4.51093,-2.34411,-6.70444,1.46941,3.08986,-1.05598,1.30204,2.40729,-3.62971,0.84927,-0.97616,-9.11555,-4.17037,-3.02139,2.99111,0
123.616,10,0,Left_Hand,-0.02595,0.64698,-4.68927,0.8165,5.74327,6.01756,6.30249,-4.7209,5.07348,0.12027,-0.41013,-2.73701,0.63547,1.98878,-1.22632,2.44965,0
123.62,10,0,Left_Hand,-3.33849,-8.46503,6.92001,0.07954,-7.85651,-4.64067,4.79577,3.34724,8.38184,4.51188,-0.44515,-4.65828,1.16918,-1.32009,-10.80903,-5.94973,0
123.624,10,0,Left_Hand,0.76998,1.86658,5.04883,7.19683,-1.46434,1.52802,6.8867,0.9563,-6.18834,-4.10629,9.93331,1.89316,2.54912,2.54635,-0.23715,3.42509,0
123.628,10,0,Left_Hand,-3.48043,-4.43183,-2.87227,1.40185,-5.03183,0.29357,-1.0675,-0.52495,6.42053,-1.77399,-6.28751,-1.31456,-1.03829,-10.02548,-9.45317,-6.10158,0
123.632,10,0,Left_Hand,-2.68888,-1.6952,5.78765,-4.80073,7.19708,9.84422,0.10185,7.86449,1.09636,4.91913,3.6596,-1.93924,2.62221,-3.1545,3.96926,0.07838,0
123.636,10,0,Left_Hand,-7.48632,-2.97803,1.38428,2.46849,-4.11803,-0.65435,0.3738,-1.05215,1.85587,6.14938,9.09785,-0.99199,-6.02135,1.17607,2.36756,-1.57198,0
123.64,10,0,Left_Hand,-2.25154,4.33722,4.81762,-4.80204,11.48598,-0.29734,1.34818,1.47307,-8.65704,-0.79668,-2.24774,-4.9483,-1.90426,-9.37793,-3.69189,2.40074,0
123.644,10,0,Left_Hand,2.47102,5.25588,7.37572,-3.52004,1.45835,-1.28122,3.66628,-9.38295,-7.48808,-0.22927,-2.04929,4.93685,-5.42149,-7.22063,-6.2139,2.95471,0
123.648,10,0,Left_Hand,0.18562,0.93078,9.20534,0.22869,3.30315,2.02959,0.44995,9.90606,-2.58783,-1.46214,-4.75334,5.97093,4.14309,-1.14662,5.95434,1.93658,0
123.652,10,0,Left_Hand,9.07532,4.4166,-6.06001,-8.07677,0.81768,0.65856,1.78814,0.7533,3.38504,12.67405,4.01371,-0.09752,-9.0702,8.94694,-9.35622,2.35436,0
123.656,10,0,Left_Hand,13.06409,5.80154,-5.94549,-3.08317,-3.81049,0.65429,5.38082,-9.00198,1.12614,-1.74382,3.71227,1.74598,5.17937,-5.29831,7.21305,-0.46293,0
123.66,10,0,Left_Hand,-2.32109,-0.73842,3.5696,-4.5327,-4.80151,9.16567,1.1031,3.57778,-0.67488,4.35583,-3.11843,-3.65113,5.88776,-1.19605,3.6564,6.67097,0
123.664,10,0,Left_Hand,-4.16659,-4.27222,-8.89235,-9.32887,2.2823,-0.47481,-5.69482,-6.38299,-3.0079,-6.414,-5.18679,-2.54479,0.45012,-1.36372,2.60682,4.42101,0
123.668,10,0,Left_Hand,5.64908,2.87837,3.63133,2.62341,-12.15743,-5.22494,1.83565,-1.25572,-6.58184,3.76556,-2.18286,-7.01759,1.43852,-3.53173,4.56717,9.41374,0
123.672,10,0,Left_Hand,1.67604,-8.2788,0.35947,-0.19783,0.79579,-1.60383,-8.28901,-4.41849,1.02874,-2.29408,-2.39146,-2.59209,4.69551,-1.32482,1.1843,-2.65978,0
123.676,10,0,Left_Hand,5.67937,8.00687,-6.10429,-3.63788,-8.39968,8.72703,4.31936,8.91752,6.03633,6.57655,3.22355,-14.0793,7.6192,-4.94565,-0.49126,0.04297,0
123.68,10,0,Left_Hand,1.99415,5.00543,-16.12654,-9.02175,-8.38159,-2.65173,-10.65656,0.9411,-3.30958,-10.35947,-6.90355,-1.14277,0.5484,-0.27247,5.05138,-6.49777,0
123.684,10,0,Left_Hand,-0.97179,-8.09108,-5.38209,-2.35522,0.53712,-7.35251,-6.25961,-1.40431,-2.14519,-6.17112,-3.36561,3.91614,-2.84023,-1.86453,7.31133,-5.77707,0
